Week,Store No,Format,Sq Ft,Total POS,Store Holiday
1/27/2012,1387,GRN,95879,409095.88,0
2/3/2012,1387,GRN,95879,541976.26,0
2/10/2012,1387,GRN,95879,581266.65,1
2/17/2012,1387,GRN,95879,589534.43,0
2/24/2012,1387,GRN,95879,516167.37,0
3/2/2012,1387,GRN,95879,531484.64,0
3/9/2012,1387,GRN,95879,520426.90,0
3/16/2012,1387,GRN,95879,504503.30,0
3/23/2012,1387,GRN,95879,530536.29,0
3/30/2012,1387,GRN,95879,519017.63,0
4/6/2012,1387,GRN,95879,657233.50,0
4/13/2012,1387,GRN,95879,537415.82,0
4/20/2012,1387,GRN,95879,539535.13,0
4/27/2012,1387,GRN,95879,507142.81,0
5/4/2012,1387,GRN,95879,520693.72,0
5/11/2012,1387,GRN,95879,546838.18,0
5/18/2012,1387,GRN,95879,555240.86,0
5/25/2012,1387,GRN,95879,567664.17,0
6/1/2012,1387,GRN,95879,596091.44,0
6/8/2012,1387,GRN,95879,572911.82,0
6/15/2012,1387,GRN,95879,566296.30,0
6/22/2012,1387,GRN,95879,599721.11,0
6/29/2012,1387,GRN,95879,572461.50,0
7/6/2012,1387,GRN,95879,599268.52,0
7/13/2012,1387,GRN,95879,528222.87,0
7/20/2012,1387,GRN,95879,518575.61,0
7/27/2012,1387,GRN,95879,490714.41,0
8/3/2012,1387,GRN,95879,525756.25,0
8/10/2012,1387,GRN,95879,559071.05,0
8/17/2012,1387,GRN,95879,428968.90,0
8/24/2012,1387,GRN,95879,628657.38,0
8/31/2012,1387,GRN,95879,563646.62,0
9/7/2012,1387,GRN,95879,560267.65,1
9/14/2012,1387,GRN,95879,495257.25,0
9/21/2012,1387,GRN,95879,503034.40,0
9/28/2012,1387,GRN,95879,506747.24,0
9/23/2011,1451,BLU,45229,396629.19,0
9/30/2011,1451,BLU,45229,391792.76,0
10/7/2011,1451,BLU,45229,422319.89,0
10/14/2011,1451,BLU,45229,415503.62,0
10/21/2011,1451,BLU,45229,433750.16,0
10/28/2011,1451,BLU,45229,430943.51,0
11/4/2011,1451,BLU,45229,437150.67,0
11/11/2011,1451,BLU,45229,421992.47,0
11/18/2011,1451,BLU,45229,446064.13,0
11/25/2011,1451,BLU,45229,458921.47,1
12/2/2011,1451,BLU,45229,420802.09,0
12/9/2011,1451,BLU,45229,445651.69,0
12/16/2011,1451,BLU,45229,448659.73,0
12/23/2011,1451,BLU,45229,502415.60,0
12/30/2011,1451,BLU,45229,387505.07,1
1/6/2012,1451,BLU,45229,468994.97,0
1/13/2012,1451,BLU,45229,457065.38,0
1/20/2012,1451,BLU,45229,448693.53,0
1/27/2012,1451,BLU,45229,440978.41,0
2/3/2012,1451,BLU,45229,446090.52,0
2/10/2012,1451,BLU,45229,463908.20,1
2/17/2012,1451,BLU,45229,446468.63,0
2/24/2012,1451,BLU,45229,435963.77,0
3/2/2012,1451,BLU,45229,449330.64,0
3/9/2012,1451,BLU,45229,457869.84,0
3/16/2012,1451,BLU,45229,422714.97,0
3/23/2012,1451,BLU,45229,441135.96,0
3/30/2012,1451,BLU,45229,458657.58,0
4/6/2012,1451,BLU,45229,471032.54,0
4/13/2012,1451,BLU,45229,438864.86,0
4/20/2012,1451,BLU,45229,472508.50,0
4/27/2012,1451,BLU,45229,442051.23,0
5/4/2012,1451,BLU,45229,464831.80,0
5/11/2012,1451,BLU,45229,445392.83,0
5/18/2012,1451,BLU,45229,468120.01,0
5/25/2012,1451,BLU,45229,458325.92,0
6/1/2012,1451,BLU,45229,440882.64,0
6/8/2012,1451,BLU,45229,448438.98,0
6/15/2012,1451,BLU,45229,447130.24,0
6/22/2012,1451,BLU,45229,438856.15,0
6/29/2012,1451,BLU,45229,431283.67,0
7/6/2012,1451,BLU,45229,451049.45,0
7/13/2012,1451,BLU,45229,432523.53,0
7/20/2012,1451,BLU,45229,436802.16,0
7/27/2012,1451,BLU,45229,435532.28,0
8/3/2012,1451,BLU,45229,435438.24,0
8/10/2012,1451,BLU,45229,441253.12,0
8/17/2012,1451,BLU,45229,431974.38,0
8/24/2012,1451,BLU,45229,434564.79,0
8/31/2012,1451,BLU,45229,448739.87,0
9/7/2012,1451,BLU,45229,443115.01,1
9/14/2012,1451,BLU,45229,448135.05,0
9/21/2012,1451,BLU,45229,452575.36,0
9/28/2012,1451,BLU,45229,433407.27,0
2/5/2010,1225,RED,205991,1474043.68,0
2/12/2010,1225,RED,205991,1548738.86,1
2/19/2010,1225,RED,205991,1478178.38,0
2/26/2010,1225,RED,205991,1349146.04,0
3/5/2010,1225,RED,205991,1389662.14,0
3/12/2010,1225,RED,205991,1370984.98,0
3/19/2010,1225,RED,205991,1337052.64,0
3/26/2010,1225,RED,205991,1234427.33,0
4/2/2010,1225,RED,205991,1362392.31,0
4/9/2010,1225,RED,205991,1400501.72,0
4/16/2010,1225,RED,205991,1372239.91,0
4/23/2010,1225,RED,205991,1831366.83,0
4/30/2010,1225,RED,205991,1247991.87,0
5/7/2010,1225,RED,205991,1386588.43,0
5/14/2010,1225,RED,205991,1292080.22,0
5/21/2010,1225,RED,205991,1342197.23,0
5/28/2010,1225,RED,205991,1314228.80,0
6/4/2010,1225,RED,205991,1432416.13,0
6/11/2010,1225,RED,205991,1381883.96,0
6/18/2010,1225,RED,205991,1372881.71,0
6/25/2010,1225,RED,205991,1308315.36,0
7/2/2010,1225,RED,205991,1316496.55,0
7/9/2010,1225,RED,205991,1319910.03,0
7/16/2010,1225,RED,205991,1340225.35,0
7/23/2010,1225,RED,205991,1280823.47,0
7/30/2010,1225,RED,205991,1236784.77,0
8/6/2010,1225,RED,205991,1357192.71,0
8/13/2010,1225,RED,205991,1332510.97,0
8/20/2010,1225,RED,205991,1381362.84,0
8/27/2010,1225,RED,205991,1331413.61,0
9/3/2010,1225,RED,205991,1306839.11,0
9/10/2010,1225,RED,205991,1312970.65,1
9/17/2010,1225,RED,205991,1298896.64,0
9/24/2010,1225,RED,205991,1235041.88,0
10/1/2010,1225,RED,205991,1218773.27,0
10/8/2010,1225,RED,205991,1304923.31,0
10/15/2010,1225,RED,205991,1270644.06,0
10/22/2010,1225,RED,205991,1267080.92,0
10/29/2010,1225,RED,205991,1262712.91,0
11/5/2010,1225,RED,205991,1329247.35,0
11/12/2010,1225,RED,205991,1357572.39,0
11/19/2010,1225,RED,205991,1363950.20,0
11/26/2010,1225,RED,205991,1863647.69,1
12/3/2010,1225,RED,205991,1343508.00,0
12/10/2010,1225,RED,205991,1480476.73,0
12/17/2010,1225,RED,205991,1719458.63,0
12/24/2010,1225,RED,205991,2073734.60,0
12/31/2010,1225,RED,205991,1202863.23,1
1/7/2011,1225,RED,205991,1316778.50,0
1/14/2011,1225,RED,205991,1355521.94,0
1/21/2011,1225,RED,205991,1348958.76,0
1/28/2011,1225,RED,205991,1259747.31,0
2/4/2011,1225,RED,205991,1447998.09,0
2/11/2011,1225,RED,205991,1544021.95,1
2/18/2011,1225,RED,205991,1543855.54,0
2/25/2011,1225,RED,205991,1370469.85,0
3/4/2011,1225,RED,205991,1417512.81,0
3/11/2011,1225,RED,205991,1410364.56,0
3/18/2011,1225,RED,205991,1430350.65,0
3/25/2011,1225,RED,205991,1361827.73,0
4/1/2011,1225,RED,205991,1349682.36,0
4/8/2011,1225,RED,205991,1421581.80,0
4/15/2011,1225,RED,205991,1413255.71,0
4/22/2011,1225,RED,205991,1466185.54,0
4/29/2011,1225,RED,205991,1335929.59,0
5/6/2011,1225,RED,205991,1393547.24,0
5/13/2011,1225,RED,205991,1412909.85,0
5/20/2011,1225,RED,205991,1392156.82,0
5/27/2011,1225,RED,205991,1347065.27,0
6/3/2011,1225,RED,205991,1435139.73,0
6/10/2011,1225,RED,205991,1430091.00,0
6/17/2011,1225,RED,205991,1495830.77,0
6/24/2011,1225,RED,205991,1380754.09,0
7/1/2011,1225,RED,205991,2051859.85,0
7/8/2011,1225,RED,205991,1427936.10,0
7/15/2011,1225,RED,205991,1420265.54,0
7/22/2011,1225,RED,205991,1406736.43,0
7/29/2011,1225,RED,205991,1312913.78,0
8/5/2011,1225,RED,205991,1433784.96,0
8/12/2011,1225,RED,205991,1448103.12,0
8/19/2011,1225,RED,205991,1492334.16,0
8/26/2011,1225,RED,205991,1422058.70,0
9/2/2011,1225,RED,205991,1390560.66,0
9/9/2011,1225,RED,205991,1381461.90,1
9/16/2011,1225,RED,205991,1368252.49,0
9/23/2011,1225,RED,205991,1352399.37,0
9/30/2011,1225,RED,205991,1290326.37,0
10/7/2011,1225,RED,205991,1432174.87,0
10/14/2011,1225,RED,205991,1383131.81,0
10/21/2011,1225,RED,205991,1414102.03,0
10/28/2011,1225,RED,205991,1351654.35,0
11/4/2011,1225,RED,205991,1431197.09,0
11/11/2011,1225,RED,205991,1499937.28,0
11/18/2011,1225,RED,205991,1474102.78,0
11/25/2011,1225,RED,205991,1984003.91,1
12/2/2011,1225,RED,205991,1431200.41,0
12/9/2011,1225,RED,205991,1582191.72,0
12/16/2011,1225,RED,205991,1627264.27,0
12/23/2011,1225,RED,205991,2044215.40,0
12/30/2011,1225,RED,205991,1399132.95,1
1/6/2012,1225,RED,205991,1449407.08,0
1/13/2012,1225,RED,205991,1409222.25,0
1/20/2012,1225,RED,205991,1391107.19,0
1/27/2012,1225,RED,205991,1277191.59,0
2/3/2012,1225,RED,205991,1504361.49,0
2/10/2012,1225,RED,205991,1576525.44,1
2/17/2012,1225,RED,205991,1613150.06,0
2/24/2012,1225,RED,205991,1425369.18,0
3/2/2012,1225,RED,205991,1478313.72,0
3/9/2012,1225,RED,205991,1464182.16,0
3/16/2012,1225,RED,205991,1507742.76,0
3/23/2012,1225,RED,205991,1386932.29,0
3/30/2012,1225,RED,205991,1342522.72,0
4/6/2012,1225,RED,205991,1537981.01,0
4/13/2012,1225,RED,205991,1432001.45,0
4/20/2012,1225,RED,205991,1432606.67,0
4/27/2012,1225,RED,205991,1332587.32,0
5/4/2012,1225,RED,205991,1421834.83,0
5/11/2012,1225,RED,205991,2157547.16,0
5/18/2012,1225,RED,205991,1475895.39,0
5/25/2012,1225,RED,205991,1424779.53,0
6/1/2012,1225,RED,205991,1428987.74,0
6/8/2012,1225,RED,205991,1464977.28,0
6/15/2012,1225,RED,205991,1453505.09,0
6/22/2012,1225,RED,205991,1421316.11,0
6/29/2012,1225,RED,205991,1368921.55,0
7/6/2012,1225,RED,205991,1480508.10,0
7/13/2012,1225,RED,205991,1403863.92,0
7/20/2012,1225,RED,205991,1411328.17,0
7/27/2012,1225,RED,205991,1338905.14,0
8/3/2012,1225,RED,205991,1444324.28,0
8/10/2012,1225,RED,205991,1421038.98,0
8/17/2012,1225,RED,205991,1429234.74,0
8/24/2012,1225,RED,205991,1407111.54,0
8/31/2012,1225,RED,205991,1430146.45,0
9/7/2012,1225,RED,205991,1386324.80,1
9/14/2012,1225,RED,205991,1355635.29,0
9/21/2012,1225,RED,205991,2175590.91,0
9/28/2012,1225,RED,205991,1302112.81,0
2/5/2010,788,RED,205248,1092407.82,0
2/12/2010,788,RED,205248,1128357.75,1
2/19/2010,788,RED,205248,1087350.69,0
2/26/2010,788,RED,205248,1058038.73,0
3/5/2010,788,RED,205248,1071358.37,0
3/12/2010,788,RED,205248,1098111.00,0
3/19/2010,788,RED,205248,1064573.41,0
3/26/2010,788,RED,205248,1080813.21,0
4/2/2010,788,RED,205248,1136524.57,0
4/9/2010,788,RED,205248,1100680.85,0
4/16/2010,788,RED,205248,1087554.90,0
4/23/2010,788,RED,205248,1077266.43,0
4/30/2010,788,RED,205248,1071584.26,0
5/7/2010,788,RED,205248,1138449.21,0
5/14/2010,788,RED,205248,1084106.15,0
5/21/2010,788,RED,205248,1148610.98,0
5/28/2010,788,RED,205248,1210454.48,0
6/4/2010,788,RED,205248,1154026.59,0
6/11/2010,788,RED,205248,1196865.72,0
6/18/2010,788,RED,205248,1154983.35,0
6/25/2010,788,RED,205248,1129555.37,0
7/2/2010,788,RED,205248,1192780.27,0
7/9/2010,788,RED,205248,1082045.30,0
7/16/2010,788,RED,205248,1124963.87,0
7/23/2010,788,RED,205248,1114365.74,0
7/30/2010,788,RED,205248,1070142.19,0
8/6/2010,788,RED,205248,1695453.12,0
8/13/2010,788,RED,205248,1162767.31,0
8/20/2010,788,RED,205248,1194679.49,0
8/27/2010,788,RED,205248,1145292.66,0
9/3/2010,788,RED,205248,1100724.14,0
9/10/2010,788,RED,205248,1033427.02,1
9/17/2010,788,RED,205248,1048753.99,0
9/24/2010,788,RED,205248,1072223.73,0
10/1/2010,788,RED,205248,1065881.19,0
10/8/2010,788,RED,205248,1090275.07,0
10/15/2010,788,RED,205248,1101484.51,0
10/22/2010,788,RED,205248,1106976.63,0
10/29/2010,788,RED,205248,1119930.14,0
11/5/2010,788,RED,205248,1067847.84,0
11/12/2010,788,RED,205248,1145810.74,0
11/19/2010,788,RED,205248,1155521.52,0
11/26/2010,788,RED,205248,1639427.49,1
12/3/2010,788,RED,205248,1205684.19,0
12/10/2010,788,RED,205248,1382114.36,0
12/17/2010,788,RED,205248,1562567.73,0
12/24/2010,788,RED,205248,1953974.77,0
12/31/2010,788,RED,205248,960255.47,1
1/7/2011,788,RED,205248,1051207.80,0
1/14/2011,788,RED,205248,1032998.14,0
1/21/2011,788,RED,205248,1083140.54,0
1/28/2011,788,RED,205248,1011606.48,0
2/4/2011,788,RED,205248,1075249.43,0
2/11/2011,788,RED,205248,1129148.83,1
2/18/2011,788,RED,205248,1925186.14,0
2/25/2011,788,RED,205248,1059546.30,0
3/4/2011,788,RED,205248,1111639.25,0
3/11/2011,788,RED,205248,1106249.84,0
3/18/2011,788,RED,205248,1105557.13,0
3/25/2011,788,RED,205248,1073510.85,0
4/1/2011,788,RED,205248,1055912.65,0
4/8/2011,788,RED,205248,1107767.22,0
4/15/2011,788,RED,205248,1125299.77,0
4/22/2011,788,RED,205248,1215394.54,0
4/29/2011,788,RED,205248,1112286.18,0
5/6/2011,788,RED,205248,1186585.18,0
5/13/2011,788,RED,205248,1142954.39,0
5/20/2011,788,RED,205248,1149876.39,0
5/27/2011,788,RED,205248,1180239.12,0
6/3/2011,788,RED,205248,1172548.63,0
6/10/2011,788,RED,205248,1244532.97,0
6/17/2011,788,RED,205248,1196823.01,0
6/24/2011,788,RED,205248,1699619.09,0
7/1/2011,788,RED,205248,1204636.92,0
7/8/2011,788,RED,205248,1115036.15,0
7/15/2011,788,RED,205248,1149045.89,0
7/22/2011,788,RED,205248,1190466.11,0
7/29/2011,788,RED,205248,1174780.25,0
8/5/2011,788,RED,205248,1206485.77,0
8/12/2011,788,RED,205248,1211587.37,0
8/19/2011,788,RED,205248,1784630.67,0
8/26/2011,788,RED,205248,1188532.54,0
9/2/2011,788,RED,205248,1156909.13,0
9/9/2011,788,RED,205248,1133028.93,1
9/16/2011,788,RED,205248,1147290.88,0
9/23/2011,788,RED,205248,1120931.92,0
9/30/2011,788,RED,205248,1093735.61,0
10/7/2011,788,RED,205248,1154239.65,0
10/14/2011,788,RED,205248,1180211.89,0
10/21/2011,788,RED,205248,1156050.37,0
10/28/2011,788,RED,205248,1190183.59,0
11/4/2011,788,RED,205248,1209419.91,0
11/11/2011,788,RED,205248,1228395.82,0
11/18/2011,788,RED,205248,1202855.92,0
11/25/2011,788,RED,205248,1767359.77,1
12/2/2011,788,RED,205248,1225393.07,0
12/9/2011,788,RED,205248,1443694.05,0
12/16/2011,788,RED,205248,1575269.52,0
12/23/2011,788,RED,205248,1975482.54,0
12/30/2011,788,RED,205248,1172911.65,1
1/6/2012,788,RED,205248,1154238.14,0
1/13/2012,788,RED,205248,1102120.37,0
1/20/2012,788,RED,205248,1103398.92,0
1/27/2012,788,RED,205248,1067148.00,0
2/3/2012,788,RED,205248,1252515.77,0
2/10/2012,788,RED,205248,1202213.85,1
2/17/2012,788,RED,205248,1287425.34,0
2/24/2012,788,RED,205248,1141790.91,0
3/2/2012,788,RED,205248,1195198.89,0
3/9/2012,788,RED,205248,1172588.06,0
3/16/2012,788,RED,205248,1152687.87,0
3/23/2012,788,RED,205248,1168339.04,0
3/30/2012,788,RED,205248,1132593.83,0
4/6/2012,788,RED,205248,1293471.84,0
4/13/2012,788,RED,205248,1197905.93,0
4/20/2012,788,RED,205248,1144251.37,0
4/27/2012,788,RED,205248,1142339.85,0
5/4/2012,788,RED,205248,1213126.31,0
5/11/2012,788,RED,205248,1220063.26,0
5/18/2012,788,RED,205248,1197801.56,0
5/25/2012,788,RED,205248,1251525.48,0
6/1/2012,788,RED,205248,1178181.63,0
6/8/2012,788,RED,205248,1272240.72,0
6/15/2012,788,RED,205248,1253700.35,0
6/22/2012,788,RED,205248,1233933.19,0
6/29/2012,788,RED,205248,1193529.60,0
7/6/2012,788,RED,205248,1239271.96,0
7/13/2012,788,RED,205248,1166967.99,0
7/20/2012,788,RED,205248,1192383.11,0
7/27/2012,788,RED,205248,1165635.66,0
8/3/2012,788,RED,205248,1239215.18,0
8/10/2012,788,RED,205248,1258649.89,0
8/17/2012,788,RED,205248,1284765.00,0
8/24/2012,788,RED,205248,1296359.01,0
8/31/2012,788,RED,205248,1229153.83,0
9/7/2012,788,RED,205248,1146882.87,1
9/14/2012,788,RED,205248,1180981.40,0
9/21/2012,788,RED,205248,1181244.33,0
9/28/2012,788,RED,205248,1178146.43,0
2/5/2010,756,RED,42151,472338.37,0
2/12/2010,756,RED,42151,474355.33,1
2/19/2010,756,RED,42151,475072.66,0
2/26/2010,756,RED,42151,452311.07,0
3/5/2010,756,RED,42151,484995.06,0
3/12/2010,756,RED,42151,446225.83,0
3/19/2010,756,RED,42151,433643.62,0
3/26/2010,756,RED,42151,409230.14,0
4/2/2010,756,RED,42151,440764.45,0
4/9/2010,756,RED,42151,457808.54,0
4/16/2010,756,RED,42151,488491.19,0
4/23/2010,756,RED,42151,438908.43,0
4/30/2010,756,RED,42151,462691.27,0
5/7/2010,756,RED,42151,494163.65,0
5/14/2010,756,RED,42151,481525.37,0
5/21/2010,756,RED,42151,479709.61,0
5/28/2010,756,RED,42151,451842.05,0
6/4/2010,756,RED,42151,475880.51,0
6/11/2010,756,RED,42151,472502.81,0
6/18/2010,756,RED,42151,490486.35,0
6/25/2010,756,RED,42151,439671.50,0
7/2/2010,756,RED,42151,439043.78,0
7/9/2010,756,RED,42151,476505.22,0
7/16/2010,756,RED,42151,471753.67,0
7/23/2010,756,RED,42151,456812.83,0
7/30/2010,756,RED,42151,437243.54,0
8/6/2010,756,RED,42151,1226068.99,0
8/13/2010,756,RED,42151,475228.43,0
8/20/2010,756,RED,42151,442741.53,0
8/27/2010,756,RED,42151,416842.36,0
9/3/2010,756,RED,42151,436086.08,0
9/10/2010,756,RED,42151,439263.01,1
9/17/2010,756,RED,42151,459485.84,0
9/24/2010,756,RED,42151,424140.22,0
10/1/2010,756,RED,42151,426961.10,0
10/8/2010,756,RED,42151,449143.24,0
10/15/2010,756,RED,42151,458099.78,0
10/22/2010,756,RED,42151,429747.93,0
10/29/2010,756,RED,42151,397445.89,0
11/5/2010,756,RED,42151,410652.00,0
11/12/2010,756,RED,42151,430596.43,0
11/19/2010,756,RED,42151,416407.34,0
11/26/2010,756,RED,42151,413683.12,1
12/3/2010,756,RED,42151,365057.72,0
12/10/2010,756,RED,42151,409336.66,0
12/17/2010,756,RED,42151,415006.33,0
12/24/2010,756,RED,42151,426885.22,0
12/31/2010,756,RED,42151,364102.28,1
1/7/2011,756,RED,42151,389451.48,0
1/14/2011,756,RED,42151,415289.36,0
1/21/2011,756,RED,42151,403982.68,0
1/28/2011,756,RED,42151,376965.75,0
2/4/2011,756,RED,42151,422313.33,0
2/11/2011,756,RED,42151,406292.83,1
2/18/2011,756,RED,42151,431966.66,0
2/25/2011,756,RED,42151,801012.61,0
3/4/2011,756,RED,42151,407371.47,0
3/11/2011,756,RED,42151,412298.41,0
3/18/2011,756,RED,42151,436203.85,0
3/25/2011,756,RED,42151,395523.65,0
4/1/2011,756,RED,42151,390463.74,0
4/8/2011,756,RED,42151,433519.24,0
4/15/2011,756,RED,42151,419778.17,0
4/22/2011,756,RED,42151,379366.35,0
4/29/2011,756,RED,42151,345500.41,0
5/6/2011,756,RED,42151,398193.03,0
5/13/2011,756,RED,42151,400108.28,0
5/20/2011,756,RED,42151,380975.07,0
5/27/2011,756,RED,42151,353446.83,0
6/3/2011,756,RED,42151,378495.58,0
6/10/2011,756,RED,42151,378973.67,0
6/17/2011,756,RED,42151,399436.88,0
6/24/2011,756,RED,42151,364801.57,0
7/1/2011,756,RED,42151,359062.40,0
7/8/2011,756,RED,42151,854927.90,0
7/15/2011,756,RED,42151,390423.11,0
7/22/2011,756,RED,42151,366103.04,0
7/29/2011,756,RED,42151,359152.71,0
8/5/2011,756,RED,42151,385809.38,0
8/12/2011,756,RED,42151,384980.32,0
8/19/2011,756,RED,42151,378059.21,0
8/26/2011,756,RED,42151,349755.83,0
9/2/2011,756,RED,42151,355067.92,0
9/9/2011,756,RED,42151,357752.27,1
9/16/2011,756,RED,42151,347899.75,0
9/23/2011,756,RED,42151,327196.76,0
9/30/2011,756,RED,42151,319702.00,0
10/7/2011,756,RED,42151,350929.50,0
10/14/2011,756,RED,42151,346868.62,0
10/21/2011,756,RED,42151,333424.97,0
10/28/2011,756,RED,42151,310985.44,0
11/4/2011,756,RED,42151,318178.74,0
11/11/2011,756,RED,42151,338010.10,0
11/18/2011,756,RED,42151,341097.47,0
11/25/2011,756,RED,42151,339859.22,1
12/2/2011,756,RED,42151,300765.93,0
12/9/2011,756,RED,42151,320207.63,0
12/16/2011,756,RED,42151,352399.86,0
12/23/2011,756,RED,42151,334675.96,0
12/30/2011,756,RED,42151,297367.26,1
1/6/2012,756,RED,42151,341222.09,0
1/13/2012,756,RED,42151,336723.60,0
1/20/2012,756,RED,42151,340595.12,0
1/27/2012,756,RED,42151,310342.61,0
2/3/2012,756,RED,42151,322662.20,0
2/10/2012,756,RED,42151,345725.07,1
2/17/2012,756,RED,42151,336112.09,0
2/24/2012,756,RED,42151,321997.13,0
3/2/2012,756,RED,42151,325860.72,0
3/9/2012,756,RED,42151,329235.14,0
3/16/2012,756,RED,42151,344517.20,0
3/23/2012,756,RED,42151,326486.04,0
3/30/2012,756,RED,42151,312218.27,0
4/6/2012,756,RED,42151,339122.08,0
4/13/2012,756,RED,42151,348224.30,0
4/20/2012,756,RED,42151,333758.18,0
4/27/2012,756,RED,42151,322892.12,0
5/4/2012,756,RED,42151,320608.88,0
5/11/2012,756,RED,42151,338071.84,0
5/18/2012,756,RED,42151,333132.37,0
5/25/2012,756,RED,42151,314693.64,0
6/1/2012,756,RED,42151,314181.62,0
6/8/2012,756,RED,42151,345412.62,0
6/15/2012,756,RED,42151,343062.33,0
6/22/2012,756,RED,42151,314794.68,0
6/29/2012,756,RED,42151,301508.98,0
7/6/2012,756,RED,42151,314618.80,0
7/13/2012,756,RED,42151,307768.59,0
7/20/2012,756,RED,42151,310474.41,0
7/27/2012,756,RED,42151,287593.11,0
8/3/2012,756,RED,42151,313558.89,0
8/10/2012,756,RED,42151,306923.25,0
8/17/2012,756,RED,42151,322690.49,0
8/24/2012,756,RED,42151,290014.69,0
8/31/2012,756,RED,42151,289393.10,0
9/7/2012,756,RED,42151,303804.77,1
9/14/2012,756,RED,42151,311459.18,0
9/21/2012,756,RED,42151,301649.65,0
9/28/2012,756,RED,42151,279082.73,0
4/6/2012,930,RED,157324,1156502.40,0
4/13/2012,930,RED,157324,877897.53,0
4/20/2012,930,RED,157324,913649.74,0
4/27/2012,930,RED,157324,889543.15,0
5/4/2012,930,RED,157324,1018749.70,0
5/11/2012,930,RED,157324,987770.71,0
5/18/2012,930,RED,157324,911238.48,0
5/25/2012,930,RED,157324,1010169.57,0
6/1/2012,930,RED,157324,1613882.83,0
6/8/2012,930,RED,157324,1105158.72,0
6/15/2012,930,RED,157324,996900.02,0
6/22/2012,930,RED,157324,1057514.79,0
6/29/2012,930,RED,157324,1002110.20,0
7/6/2012,930,RED,157324,1205923.58,0
7/13/2012,930,RED,157324,999498.56,0
7/20/2012,930,RED,157324,983246.24,0
7/27/2012,930,RED,157324,969651.76,0
8/3/2012,930,RED,157324,1105506.22,0
8/10/2012,930,RED,157324,1034632.17,0
8/17/2012,930,RED,157324,988337.58,0
8/24/2012,930,RED,157324,968812.72,0
8/31/2012,930,RED,157324,1012341.71,0
9/7/2012,930,RED,157324,1105157.79,1
9/14/2012,930,RED,157324,922212.34,0
9/21/2012,930,RED,157324,916670.17,0
9/28/2012,930,RED,157324,934900.26,0
2/5/2010,1469,BLU,41931,548175.64,0
2/12/2010,1469,BLU,41931,580501.59,1
2/19/2010,1469,BLU,41931,513586.50,0
2/26/2010,1469,BLU,41931,496302.21,0
3/5/2010,1469,BLU,41931,559764.05,0
3/12/2010,1469,BLU,41931,593155.25,0
3/19/2010,1469,BLU,41931,524705.73,0
3/26/2010,1469,BLU,41931,482813.31,0
4/2/2010,1469,BLU,41931,510699.04,0
4/9/2010,1469,BLU,41931,587343.89,0
4/16/2010,1469,BLU,41931,554319.79,0
4/23/2010,1469,BLU,41931,497156.40,0
4/30/2010,1469,BLU,41931,482407.50,0
5/7/2010,1469,BLU,41931,587637.85,0
5/14/2010,1469,BLU,41931,569137.18,0
5/21/2010,1469,BLU,41931,509194.79,0
5/28/2010,1469,BLU,41931,488888.66,0
6/4/2010,1469,BLU,41931,560837.75,0
6/11/2010,1469,BLU,41931,612010.23,0
6/18/2010,1469,BLU,41931,534210.27,0
6/25/2010,1469,BLU,41931,489119.19,0
7/2/2010,1469,BLU,41931,511960.43,0
7/9/2010,1469,BLU,41931,574861.11,0
7/16/2010,1469,BLU,41931,563628.90,0
7/23/2010,1469,BLU,41931,495907.49,0
7/30/2010,1469,BLU,41931,474390.20,0
8/6/2010,1469,BLU,41931,584335.84,0
8/13/2010,1469,BLU,41931,587871.60,0
8/20/2010,1469,BLU,41931,505737.26,0
8/27/2010,1469,BLU,41931,470785.14,0
9/3/2010,1469,BLU,41931,529449.69,0
9/10/2010,1469,BLU,41931,593882.67,1
9/17/2010,1469,BLU,41931,541663.21,0
9/24/2010,1469,BLU,41931,497054.59,0
10/1/2010,1469,BLU,41931,486315.56,0
10/8/2010,1469,BLU,41931,604551.08,0
10/15/2010,1469,BLU,41931,564076.98,0
10/22/2010,1469,BLU,41931,527259.14,0
10/29/2010,1469,BLU,41931,481759.28,0
11/5/2010,1469,BLU,41931,570182.03,0
11/12/2010,1469,BLU,41931,593384.24,0
11/19/2010,1469,BLU,41931,529107.84,0
11/26/2010,1469,BLU,41931,527088.34,1
12/3/2010,1469,BLU,41931,505042.43,0
12/10/2010,1469,BLU,41931,589966.87,0
12/17/2010,1469,BLU,41931,542247.28,0
12/24/2010,1469,BLU,41931,559866.90,0
12/31/2010,1469,BLU,41931,433745.23,1
1/7/2011,1469,BLU,41931,597739.38,0
1/14/2011,1469,BLU,41931,618690.78,0
1/21/2011,1469,BLU,41931,538206.25,0
1/28/2011,1469,BLU,41931,503873.42,0
2/4/2011,1469,BLU,41931,591677.79,0
2/11/2011,1469,BLU,41931,632855.51,1
2/18/2011,1469,BLU,41931,561276.73,0
2/25/2011,1469,BLU,41931,1189241.28,0
3/4/2011,1469,BLU,41931,575670.67,0
3/11/2011,1469,BLU,41931,612086.19,0
3/18/2011,1469,BLU,41931,563030.95,0
3/25/2011,1469,BLU,41931,527465.25,0
4/1/2011,1469,BLU,41931,513223.80,0
4/8/2011,1469,BLU,41931,624878.98,0
4/15/2011,1469,BLU,41931,602435.65,0
4/22/2011,1469,BLU,41931,539389.32,0
4/29/2011,1469,BLU,41931,500801.80,0
5/6/2011,1469,BLU,41931,617128.98,0
5/13/2011,1469,BLU,41931,607816.38,0
5/20/2011,1469,BLU,41931,529351.58,0
